chembl_id,smiles,mol_weight,logp,hbd,hba,tpsa,rotatable_bonds,heavy_atoms,drug_like
CHEMBL505,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,274.8,3.82,2.0,0.0,16.130000000000003,5.0,19.0,1
CHEMBL506,COc1cc(NC(C)CCCN)c2ncccc2c1,259.35,2.78,4.0,2.0,60.17,6.0,19.0,1
CHEMBL509,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,296.15,4.74,2.0,2.0,49.33,3.0,19.0,1
CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,285.39,2.66,4.0,0.0,28.6,7.0,21.0,1
CHEMBL12713,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,440.95,4.63,3.0,1.0,40.510000000000005,5.0,31.0,1
CHEMBL513,O=NN(CCCl)C(=O)NCCCl,214.05,1.16,3.0,1.0,61.77,5.0,12.0,1
CHEMBL514,O=NN(CCCl)C(=O)NC1CCCCC1,233.7,2.25,3.0,1.0,61.77,4.0,15.0,1
CHEMBL515,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,304.22,3.38,2.0,1.0,40.54,9.0,19.0,1
CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,287.41,4.7,1.0,0.0,3.24,0.0,22.0,1
CHEMBL12856,Nc1cc(-c2ccncc2)c[nH]c1=O,187.2,1.02,3.0,2.0,71.77,1.0,14.0,1
CHEMBL517,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,339.48,3.36,3.0,1.0,59.22,8.0,25.0,1
CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.32,2.47,3.0,3.0,78.43,8.0,19.0,1
CHEMBL267648,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,333.36,1.61,5.0,1.0,65.78,3.0,24.0,1
CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.28,3.07,1.0,1.0,37.3,4.0,15.0,1
CHEMBL13376,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,357.79,3.93,4.0,1.0,68.53,5.0,25.0,1
CHEMBL13280,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,313.29,2.55,4.0,0.0,75.81,2.0,23.0,1
CHEMBL13209,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,281.27,2.38,4.0,1.0,84.6,2.0,21.0,1
CHEMBL524,COc1ccc(OC)c(C(O)C(C)N)c1,211.26,1.08,4.0,2.0,64.71,4.0,15.0,1
CHEMBL526,CC(C)c1cccc(C(C)C)c1O,178.27,3.64,1.0,1.0,20.23,2.0,13.0,1
CHEMBL527,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35,1.58,5.0,2.0,99.6,2.0,23.0,1
CHEMBL528,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.41,-0.56,9.0,3.0,147.20999999999998,5.0,25.0,1
CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.38,3.79,2.0,0.0,40.620000000000005,5.0,23.0,1
CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,749.0,1.9,14.0,5.0,180.08,7.0,52.0,1
CHEMBL530,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,325.43,1.41,4.0,1.0,73.21000000000001,3.0,22.0,1
CHEMBL531,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.5,4.27,2.0,1.0,19.03,4.0,22.0,1
CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.94,1.79,14.0,5.0,193.91,7.0,51.0,1
CHEMBL533,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.59,4.16,4.0,2.0,69.64,14.0,26.0,1
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.47,4.72,2.0,0.0,34.14,1.0,23.0,1
CHEMBL13828,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,426.56,4.13,4.0,1.0,44.27,7.0,32.0,1
CHEMBL534,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.43,4.01,3.0,0.0,20.31,0.0,22.0,1
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,398.48,3.33,3.0,3.0,77.23,7.0,29.0,1
CHEMBL537,Oc1ccc(O)cc1,110.11,1.1,2.0,2.0,40.46,0.0,8.0,1
CHEMBL539,CC(=O)O,60.05,0.09,1.0,1.0,37.3,0.0,4.0,1
CHEMBL541,O=C(O)c1ccccc1,122.12,1.38,1.0,1.0,37.3,1.0,9.0,1
CHEMBL542,Nc1ccc(C(=O)O)cc1,137.14,0.97,2.0,2.0,63.32000000000001,1.0,10.0,1
CHEMBL14053,O=C(O)C(Cl)(Cl)Cl,163.39,1.44,1.0,1.0,37.3,0.0,7.0,1
CHEMBL14060,Oc1ccccc1,94.11,1.39,1.0,1.0,20.23,0.0,7.0,1
CHEMBL544,COc1ccc(O)cc1,124.14,1.4,2.0,1.0,29.46,1.0,9.0,1
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.85,5.38,2.0,0.0,17.82,4.0,25.0,1
CHEMBL105,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,334.33,-1.65,8.0,3.0,146.89,3.0,24.0,1
CHEMBL545,CCO,46.07,0.0,1.0,1.0,20.23,0.0,3.0,1
CHEMBL546,C=CCOc1ccccc1OCC(O)CNC(C)C,265.35,1.99,4.0,2.0,50.72,9.0,19.0,1
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.28,0.74,7.0,1.0,81.64999999999999,5.0,22.0,1
CHEMBL547,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,300.44,5.6,1.0,1.0,37.3,5.0,22.0,1
CHEMBL14376,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,426.49,4.83,6.0,0.0,64.80000000000001,8.0,31.0,1
CHEMBL548,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,352.47,3.25,4.0,3.0,94.83,12.0,25.0,1
CHEMBL278020,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.3,1.94,2.0,0.0,29.540000000000003,2.0,16.0,1
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,313.4,3.19,4.0,1.0,39.72,6.0,23.0,1
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.4,3.81,3.0,0.0,36.26,5.0,24.0,1
CHEMBL550,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,208.26,1.16,4.0,0.0,44.12,3.0,15.0,1
CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.44,2.87,6.0,1.0,83.09,5.0,29.0,1
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.44,3.41,7.0,1.0,74.73000000000002,10.0,29.0,1
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,581.07,6.14,8.0,2.0,106.35,11.0,40.0,1
CHEMBL15023,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,409.42,4.79,3.0,1.0,40.540000000000006,6.0,29.0,1
CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,236.27,3.39,1.0,1.0,46.330000000000005,0.0,18.0,1
CHEMBL15245,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,354.45,2.65,4.0,2.0,65.56,1.0,26.0,1
CHEMBL109,CCCC(CCC)C(=O)O,144.21,2.29,1.0,1.0,37.3,5.0,10.0,1
CHEMBL277100,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,417.39,2.9,5.0,2.0,74.57,3.0,30.0,1
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,260.25,1.11,5.0,1.0,90.06,5.0,19.0,1
CHEMBL556,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,560.69,0.92,9.0,6.0,205.84,23.0,39.0,1
CHEMBL558,Cc1cccc(C)c1OCC(C)N,179.26,2.03,2.0,1.0,35.25,3.0,13.0,1
CHEMBL559,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,776.87,4.56,4.0,3.0,92.78000000000002,5.0,24.0,1
CHEMBL111,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,463.8,5.94,4.0,1.0,50.16,4.0,30.0,1
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,238.33,2.85,2.0,1.0,29.26,1.0,18.0,1
CHEMBL561,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.35,1.8,5.0,2.0,74.57000000000001,3.0,25.0,1
CHEMBL562,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.77,2.81,6.0,0.0,71.06,3.0,24.0,1
CHEMBL563,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26,3.68,1.0,1.0,37.3,3.0,18.0,1
CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,284.43,4.24,3.0,0.0,6.48,4.0,20.0,1
CHEMBL565,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,242.7,3.06,3.0,0.0,35.53,4.0,16.0,1
CHEMBL112,CC(=O)Nc1ccc(O)cc1,151.16,1.35,2.0,2.0,49.33,1.0,11.0,1
CHEMBL277522,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,254.28,3.4,2.0,1.0,54.37,5.0,19.0,1
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.19,-1.03,6.0,0.0,61.82,0.0,14.0,1
CHEMBL16073,CCOc1ccc(NC(C)=O)cc1,179.22,2.04,2.0,1.0,38.33,3.0,13.0,1
CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.98,3.94,5.0,1.0,29.950000000000003,6.0,27.0,1
CHEMBL568,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,286.72,2.45,3.0,2.0,61.69,1.0,20.0,1
CHEMBL15770,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,356.42,4.37,2.0,1.0,60.36,4.0,25.0,1
CHEMBL15677,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,297.14,4.41,2.0,1.0,46.53,4.0,19.0,1
CHEMBL416898,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,354.49,6.5,0.0,0.0,0.0,2.0,19.0,1
CHEMBL276520,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,228.34,3.1,1.0,2.0,27.82,3.0,17.0,1
CHEMBL569,CCN(CC)CCOC(=O)c1ccc(N)cc1,236.31,1.77,4.0,1.0,55.56,6.0,17.0,1
CHEMBL570,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.43,5.26,3.0,0.0,6.48,4.0,24.0,1
CHEMBL571,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.29,3.11,2.0,1.0,54.37,4.0,19.0,1
CHEMBL572,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.16,0.07,6.0,1.0,118.05,3.0,17.0,1
CHEMBL15870,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,281.31,3.04,2.0,1.0,57.61,3.0,21.0,1
CHEMBL15891,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,290.83,3.64,0.0,0.0,0.0,0.0,12.0,1
CHEMBL573,O=C(O)c1cccnc1,123.11,0.78,2.0,1.0,50.19,1.0,9.0,1
CHEMBL575,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,380.42,0.95,6.0,2.0,105.17,5.0,26.0,1
CHEMBL16080,CC(Cl)(Cl)Cl,133.41,2.38,0.0,0.0,0.0,0.0,5.0,1
CHEMBL278172,CCOC(=O)c1ccc(N)cc1,165.19,1.45,3.0,1.0,52.32,2.0,12.0,1
CHEMBL577,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,348.4,1.13,4.0,3.0,106.94,8.0,25.0,1
CHEMBL578,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.45,1.6,5.0,2.0,95.94,9.0,27.0,1
CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,321.16,3.1,3.0,2.0,61.69,1.0,21.0,1
CHEMBL277062,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,316.16,2.63,3.0,1.0,54.35,1.0,19.0,1
CHEMBL279816,ClC=C(Cl)Cl,131.39,2.5,0.0,0.0,0.0,0.0,5.0,1
CHEMBL277535,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,310.4,5.19,2.0,0.0,17.82,4.0,24.0,1
CHEMBL582,CC(C)O,60.1,0.39,1.0,1.0,20.23,0.0,4.0,1
CHEMBL583,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,359.4,2.28,5.0,2.0,74.57,3.0,26.0,1
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.86,3.09,7.0,5.0,166.75,12.0,49.0,1
CHEMBL115,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,613.8,2.87,7.0,4.0,118.03000000000002,11.0,45.0,1
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,567.8,4.75,6.0,4.0,101.9,9.0,40.0,1
CHEMBL116,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,505.64,2.4,7.0,3.0,131.19,11.0,35.0,1
CHEMBL585,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.27,0.83,7.0,3.0,129.62,1.0,19.0,1
CHEMBL16476,CC(C)NCC(O)c1ccc2ccccc2c1,229.32,2.87,2.0,2.0,32.26,4.0,17.0,1
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.38,3.51,4.0,1.0,77.98,3.0,26.0,1
CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.43,2.74,8.0,3.0,117.54,6.0,27.0,1
CHEMBL588,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,305.76,2.73,4.0,4.0,72.72,1.0,21.0,1
CHEMBL589,CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.38,2.85,2.0,1.0,32.34,7.0,19.0,1
CHEMBL590,CC1=CC(=O)c2ccccc2C1=O,172.18,2.01,2.0,0.0,34.14,0.0,13.0,1
CHEMBL591,C#CC(O)(/C=C/Cl)CC,144.6,1.51,1.0,1.0,20.23,2.0,9.0,1
CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,471.69,6.45,3.0,2.0,43.7,8.0,35.0,1
CHEMBL592,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,257.38,3.08,2.0,1.0,23.47,0.0,19.0,1
CHEMBL593,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.57,2.72,6.0,3.0,110.43,6.0,32.0,1
CHEMBL594,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,302.42,2.21,5.0,0.0,33.53,5.0,22.0,1
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,356.45,3.16,5.0,1.0,68.28999999999999,7.0,25.0,1
CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.48,4.14,2.0,0.0,23.550000000000004,6.0,25.0,1
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,357.44,2.49,6.0,1.0,71.53,7.0,25.0,1
CHEMBL17879,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O.[Cl-],710.42,6.62,6.0,1.0,70.08,13.0,49.0,1
CHEMBL17860,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,259.14,2.76,3.0,1.0,33.62,3.0,16.0,1
CHEMBL597,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,281.36,2.84,4.0,2.0,47.86,4.0,21.0,1
CHEMBL18442,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.8,0.42,8.0,6.0,78.66,4.0,36.0,1
CHEMBL18116,Cc1cccc(N2CC(CO)OC2=O)c1,207.23,1.31,3.0,1.0,49.77,2.0,15.0,1
CHEMBL599,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,351.41,1.95,6.0,2.0,99.59999999999998,2.0,23.0,1
CHEMBL600,CC(=O)N[C@@H](CS)C(=O)O,163.2,-0.49,3.0,3.0,66.4,3.0,10.0,1
CHEMBL601,NCC(=O)CCC(=O)O,131.13,-0.62,3.0,2.0,80.39,4.0,9.0,1
CHEMBL602,NCCS,77.15,-0.13,2.0,2.0,26.02,1.0,4.0,1
CHEMBL19019,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,341.41,1.53,5.0,2.0,70.0,2.0,25.0,1
CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,575.69,5.7,7.0,2.0,115.73,8.0,41.0,1
CHEMBL276568,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,389.43,0.71,6.0,4.0,132.96,5.0,27.0,1
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,314.36,2.56,4.0,0.0,60.44,3.0,22.0,1
CHEMBL19236,COc1nc(C)nc(Cl)c1NC1=NCCN1,241.68,0.82,6.0,2.0,71.43,2.0,16.0,1
CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,339.39,3.86,5.0,0.0,49.81,6.0,25.0,1
CHEMBL605,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,271.79,1.34,3.0,2.0,58.36,6.0,18.0,1
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,403.53,4.06,4.0,1.0,46.50000000000001,4.0,30.0,1
CHEMBL606,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,382.54,3.95,5.0,2.0,83.83,13.0,27.0,1
CHEMBL278623,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,474.57,1.84,4.0,6.0,144.89999999999998,10.0,35.0,1
CHEMBL607,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.34,2.21,3.0,0.0,29.54,3.0,18.0,1
CHEMBL282052,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.3,3.0,3.0,0.0,34.89,1.0,19.0,1
CHEMBL608,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,516.86,9.91,4.0,2.0,40.46,4.0,35.0,1
CHEMBL19299,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,246.31,2.79,2.0,1.0,54.37,4.0,18.0,1
CHEMBL609,NCCNCCNCCN,146.24,-1.92,4.0,4.0,76.1,7.0,10.0,1
CHEMBL19490,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,291.73,2.85,3.0,1.0,59.3,4.0,20.0,1
CHEMBL611,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,387.44,1.06,8.0,1.0,103.04,4.0,28.0,1
CHEMBL612,C[C@H](N)Cc1ccccc1,135.21,1.58,1.0,1.0,26.02,2.0,10.0,1
CHEMBL282724,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,454.91,3.96,8.0,1.0,107.73,6.0,29.0,1
CHEMBL614,NC(=O)c1cnccn1,123.11,-0.42,3.0,1.0,68.87,1.0,9.0,1
CHEMBL19449,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,230.31,3.3,3.0,0.0,34.370000000000005,3.0,17.0,1
CHEMBL282042,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,766.96,3.09,7.0,5.0,221.12,12.0,54.0,1
CHEMBL20883,O=c1[nH]c(=O)n(C2CCCO2)cc1F,200.17,-0.02,4.0,1.0,64.09,1.0,14.0,1
CHEMBL615,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,350.4,0.7,5.0,2.0,95.94,5.0,24.0,1
CHEMBL617,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,396.45,0.59,7.0,2.0,113.01,6.0,26.0,1
CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,407.58,5.68,4.0,0.0,58.59,20.0,27.0,1
CHEMBL126,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,337.35,1.12,5.0,1.0,71.11,4.0,24.0,1
CHEMBL620,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,352.45,2.7,3.0,1.0,46.53,4.0,26.0,1
CHEMBL127,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,383.47,-0.31,6.0,3.0,110.18,5.0,26.0,1
CHEMBL621,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,371.87,2.36,6.0,0.0,45.78,5.0,26.0,1
CHEMBL622,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,287.36,3.38,2.0,2.0,62.32000000000001,4.0,21.0,1
CHEMBL22108,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,292.43,4.15,2.0,0.0,16.130000000000003,5.0,22.0,1
CHEMBL21333,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,481.51,4.63,7.0,2.0,123.0,9.0,36.0,1
CHEMBL623,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,470.02,3.55,7.0,0.0,55.53,10.0,33.0,1
CHEMBL625,c1ccc2[nH]c(-c3cscn3)nc2c1,201.25,2.69,3.0,1.0,41.57,1.0,14.0,1
CHEMBL626,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,287.41,4.99,1.0,0.0,3.24,5.0,22.0,1
CHEMBL277474,Cc1cc(=O)n(-c2ccccc2)n1C,188.23,1.48,3.0,0.0,26.93,1.0,14.0,1
CHEMBL22097,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,335.19,3.13,3.0,1.0,52.900000000000006,1.0,22.0,1
CHEMBL628,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,278.31,0.19,7.0,0.0,78.89,5.0,20.0,1
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.41,4.17,1.0,0.0,3.24,3.0,21.0,1
CHEMBL21869,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,371.03,4.17,2.0,2.0,49.33,2.0,18.0,1
CHEMBL24944,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,449.92,4.93,2.0,2.0,49.33,2.0,19.0,1
CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.41,1.32,3.0,2.0,65.2,6.0,20.0,1
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,341.45,3.24,4.0,2.0,58.56,11.0,25.0,1
CHEMBL632,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.47,1.9,5.0,3.0,94.83,2.0,28.0,1
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,645.32,6.94,4.0,0.0,42.68,11.0,31.0,1
CHEMBL634,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,416.53,1.38,8.0,0.0,85.49000000000001,9.0,30.0,1
CHEMBL635,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,358.43,1.77,5.0,2.0,91.67,2.0,26.0,1
