logp,mol_weight,hba,heavy_atoms,hbd,rotatable_bonds,smiles,tpsa,drug_like
4.75,663.9,4.0,45.0,6.0,9.0,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,156.27,1
2.35,490.44,1.0,28.0,6.0,4.0,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],90.56,1
7.05,593.23,1.0,40.0,6.0,18.0,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl,88.85,1
-0.14,444.49,8.0,32.0,10.0,12.0,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,163.17999999999998,1
2.09,334.16,4.0,21.0,4.0,4.0,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,133.52,1
1.09,286.34,3.0,21.0,7.0,4.0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,101.88,1
2.97,444.52,4.0,31.0,6.0,5.0,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,90.15,1
2.03,179.26,1.0,13.0,2.0,3.0,Cc1cccc(C)c1OCC(C)N,35.25,1
0.74,195.22,3.0,14.0,3.0,3.0,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,83.55,1
4.68,331.91,0.0,22.0,2.0,3.0,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21.Cl,3.24,1
1.43,358.46,4.0,24.0,5.0,11.0,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,129.72,1
2.7,432.36,1.0,27.0,3.0,4.0,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],46.53,1
3.86,362.47,0.0,27.0,3.0,2.0,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,32.78,1
4.28,359.44,1.0,26.0,4.0,12.0,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,39.72,1
4.57,281.44,0.0,21.0,1.0,9.0,CCN(CCCc1ccccc1)CCCc1ccccc1,3.24,1
4.71,568.54,1.0,42.0,11.0,9.0,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,155.58999999999995,1
-0.08,513.49,4.0,25.0,7.0,8.0,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2],187.55,1
4.29,309.45,0.0,23.0,2.0,7.0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,20.31,1
2.58,234.34,1.0,17.0,2.0,5.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,32.34,1
0.32,137.16,1.0,10.0,2.0,1.0,C[n+]1ccccc1C=NO,36.47,1
0.61,324.45,2.0,19.0,6.0,3.0,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,106.32999999999998,1
1.4,370.34,1.0,27.0,8.0,4.0,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,106.26000000000002,1
,144.1,,10.0,,1.0,O=C([O-])c1ccccc1.[Na+],40.13,1
4.09,677.19,1.0,47.0,9.0,4.0,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl.O.O.O,208.7,1
1.77,252.27,2.0,19.0,2.0,2.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,58.2,1
4.68,452.54,2.0,32.0,5.0,12.0,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,75.99000000000001,1
-1.89,554.54,3.0,37.0,8.0,8.0,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1.[Na+],193.71,1
4.75,1079.12,2.0,77.0,11.0,13.0,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,363.99,1
-0.2,164.18,2.0,8.0,3.0,2.0,O=S(=O)([O-])CCS.[Na+],57.2,1
3.6,347.46,2.0,26.0,2.0,5.0,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,48.13,1
1.19,455.6,3.0,29.0,3.0,8.0,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,189.88,1
2.78,234.2,1.0,15.0,4.0,1.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,48.14,1
4.03,441.54,2.0,33.0,5.0,7.0,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,102.29,1
0.81,429.52,5.0,31.0,5.0,9.0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,148.61,1
2.21,302.42,0.0,22.0,5.0,5.0,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,33.53,1
,1989.11,,135.0,,19.0,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.O=P(O)(O)O.O=P(O)(O)O,716.5000000000005,1
4.74,520.63,2.0,35.0,5.0,10.0,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O,146.79,1
1.85,457.91,2.0,32.0,8.0,3.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,104.89,1
6.153400000000006,558.4320000000002,6.0,37.0,0.0,7.0,CC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)Br)N(CC4=CC=CO4)C(=O)C5=CC(=CC=C5)OC,77.57000000000001,0
1.77,246.35,1.0,18.0,2.0,5.0,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,46.33,1
1.15,278.22,6.0,20.0,7.0,2.0,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,138.45000000000002,1
3.55,361.83,2.0,25.0,3.0,7.0,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,75.63,1
-0.09,307.14,2.0,18.0,2.0,2.0,NCCc1c[nH]cn1.O=P(O)(O)O.O=P(O)(O)O,210.22,1
2.22,780.95,6.0,55.0,14.0,7.0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,203.06,1
5.750100000000006,622.5740000000003,8.0,42.0,0.0,8.0,CCOC(=O)C1=C(N=C2N(C1C3=CC=C(C=C3)N(C)C)C(=O)C(=CC4=CC=CC=C4OCC5=C(C=C(C=C5)Cl)Cl)S2)C,73.13,0
2.63,380.36,2.0,28.0,6.0,2.0,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,88.49000000000001,1
2.7,1221.52,3.0,88.0,10.0,20.0,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,316.82000000000005,1
7.618500000000006,582.4070000000004,6.0,37.0,1.0,9.0,CCN1C(=CN=C1C2=NC3=CC(=C(C=C3N=C2NCCCCN4CCCC4)Cl)Cl)C5=CC=CC=C5.Cl.Cl,58.870000000000005,0
5.608000000000005,751.4879999999999,7.0,51.0,2.0,6.0,COC1=CC(=C(C=C1)C2C3=CCC4C(C3CC5(C2(C(=O)N(C5=O)C6=C(C(=C(C(=C6F)F)F)F)F)Cl)Cl)C(=O)N(C4=O)CCC7=CC=C(C=C7)O)O,124.45000000000002,0
7.588000000000004,534.4240000000002,5.0,36.0,2.0,5.0,C1=CC(=CC=C1C2=NC3=C(O2)C=CC(=C3)Cl)NC(=S)NC(=O)C=CC4=CC=C(O4)C5=CC=C(C=C5)Cl,80.3,0
,183.59,,11.0,,4.0,Cl.N[C@@H](CCC(=O)O)C(=O)O,100.62000000000002,1
2.46,723.65,5.0,51.0,13.0,10.0,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,215.22,1
0.8,152.15,2.0,11.0,2.0,2.0,O=C(O)C(O)c1ccccc1,57.53,1
7.9422000000000095,586.7760000000003,5.0,44.0,2.0,9.0,CC1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CN)CN(C)C(C)C5=CC6=CC=CC=C6C=C5,67.94999999999999,0
2.68,862.06,4.0,60.0,17.0,12.0,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,226.28,1
6.52,397.76,0.0,24.0,3.0,6.0,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,17.82,1
3.15,461.82,1.0,29.0,4.0,8.0,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,53.010000000000005,1
5.832720000000003,532.2130000000001,5.0,29.0,0.0,2.0,CC1=CSC(=N1)N2C(C3=C(C2=O)OC4=C(C3=O)C=C(C=C4)Br)C5=CC=C(C=C5)Br,63.41,0
1.73,301.39,1.0,22.0,4.0,1.0,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,41.93,1
4.31,390.47,2.0,27.0,4.0,11.0,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,83.83,1
2.97,476.47,2.0,33.0,10.0,11.0,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,143.48,1
0.07,182.19,2.0,13.0,4.0,3.0,CN(C)/N=N/c1[nH]cnc1C(N)=O,99.73,1
,196.11,,9.0,,4.0,C[Se]CC[C@H](N)C(=O)O,63.32000000000001,1
5.65,378.9,1.0,27.0,2.0,8.0,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,29.46,1
0.75,301.34,2.0,22.0,5.0,0.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,70.0,1
1.7,190.28,2.0,13.0,2.0,1.0,CC1(O)CCC(C(C)(C)O)CC1.O,71.96000000000001,1
0.27,290.4,0.0,20.0,4.0,9.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,52.60000000000001,1
1.04,181.24,3.0,13.0,3.0,4.0,CCNCC(O)c1cccc(O)c1,52.49,1
2.89,415.96,3.0,28.0,5.0,9.0,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1.Cl,90.9,1
3.87,567.79,3.0,39.0,7.0,5.0,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.CC(=O)O,147.15,1
,1755.66,,121.0,,30.0,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,598.0900000000001,1
2.65,425.75,1.0,29.0,7.0,4.0,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,105.7,1
2.57,438.52,2.0,32.0,5.0,9.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,95.94,1
3.62,649.77,2.0,46.0,7.0,8.0,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,148.59000000000003,1
2.87,229.32,2.0,17.0,2.0,4.0,CC(C)NCC(O)c1ccc2ccccc2c1,32.26,1
2.9,367.41,1.0,25.0,5.0,5.0,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+],81.4,1
3.04,354.49,4.0,25.0,4.0,12.0,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,97.99,1
-0.21,157.22,5.0,11.0,2.0,3.0,CCCCNC(=N)NC(=N)N,97.78,1
,100.11,,5.0,,0.0,O=C([O-])O.[K+],60.36,1
-2.43,408.38,5.0,29.0,12.0,4.0,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1.O,217.96,1
3.72,255.36,1.0,19.0,2.0,6.0,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,21.26,1
,277.22,,19.0,,1.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+],138.83,1
3.01,238.08,1.0,13.0,2.0,0.0,Cc1cc(Br)c(O)c2ncccc12,33.120000000000005,1
-8.88,685.7,15.0,48.0,15.0,10.0,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)NC(N)=N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O,392.86,1
1.32,728.87,6.0,51.0,10.0,7.0,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cc1ccc(S(=O)(=O)O)cc1,231.03,1
2.76,308.31,1.0,21.0,5.0,5.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,98.54,1
1.51,450.32,2.0,31.0,9.0,6.0,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,152.79000000000002,1
4.18,897.77,10.0,60.0,4.0,19.0,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,444.4800000000001,1
6.008400000000006,538.6920000000002,4.0,40.0,2.0,9.0,CN(C)C1=CC=C(C=C1)C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)OC)C(=O)CC4=CNC5=CC=CC=C54,77.67,0
-0.01,472.54,6.0,33.0,8.0,14.0,CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,193.29,1
2.37,437.9,2.0,30.0,6.0,4.0,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,83.80000000000001,1
2.35,263.35,2.0,19.0,3.0,2.0,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C.O,104.6,1
,78.0,,4.0,,0.0,O[Al](O)O,60.69,1
3.42,309.41,0.0,23.0,4.0,7.0,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,30.29,1
5.026800000000004,589.6740000000003,9.0,41.0,1.0,10.0,COC1=CC=CC=C1C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NCCN4C(=O)C(=CC5=CC=CC=C5F)SC4=O,106.42,0
1.39,276.32,2.0,19.0,4.0,3.0,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,89.25999999999999,1
4.02,348.45,1.0,26.0,3.0,6.0,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,53.43000000000001,1
0.32,172.62,1.0,11.0,2.0,1.0,C[n+]1ccccc1/C=N/O.[Cl-],36.47,1
4.05,506.71,3.0,35.0,7.0,2.0,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,112.05,1
3.55,470.02,0.0,33.0,7.0,10.0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,55.53,1
4.27,460.98,2.0,31.0,6.0,8.0,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,82.36,1
3.14,473.99,2.0,32.0,8.0,5.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,119.03,1
,138.55,,6.0,,0.0,[K+].[O-][Cl+3]([O-])([O-])[O-],92.24,1
1.94,441.61,2.0,31.0,5.0,8.0,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,121.96000000000002,1
1.05,315.37,1.0,23.0,5.0,1.0,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,59.00000000000001,1
4.82,615.63,3.0,40.0,8.0,10.0,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O,139.98000000000002,1
8.62,730.05,2.0,53.0,8.0,8.0,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,125.38,1
0.67,471.38,6.0,33.0,6.0,9.0,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],196.92,1
1.82,600.54,1.0,44.0,14.0,10.0,O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,186.22,1
7.62,384.65,1.0,28.0,1.0,6.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,20.23,1
6.94,561.55,2.0,37.0,6.0,21.0,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,118.77,1
6.857920000000005,599.4850000000002,7.0,40.0,1.0,6.0,CC1=CC(=C(C(=C1)C2C(=C(N(C3=C2C(=O)CCC3)C4=CC(=CC=C4)[N+](=O)[O-])N)C#N)C)COC5=CC=C(C=C5)Br,122.49,0
1.7254000000000018,594.5250000000005,13.0,43.0,7.0,7.0,C1=CC(=CC=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O,216.58,0
0.71,407.45,4.0,28.0,6.0,5.0,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1.O,164.46,1
3.27,294.75,0.0,21.0,4.0,1.0,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,43.07,1
2.73,753.94,5.0,55.0,10.0,6.0,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,164.82,1
6.771700000000003,529.8070000000001,5.0,35.0,1.0,6.0,CC(C)C1=CC=CC=C1OC(=O)C2=CC=C(C=C2)NC3=C(C(=O)N(C3=O)C4=C(C(=CC=C4)Cl)Cl)Cl,75.71000000000001,0
4.88,331.87,0.0,22.0,3.0,4.0,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,12.47,1
2.01,522.58,4.0,36.0,11.0,10.0,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,138.44,1
4.32,325.77,0.0,23.0,3.0,1.0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,30.18,1
-1.49,146.14,2.0,10.0,4.0,0.0,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,58.92,1
2.85,260.38,1.0,19.0,2.0,7.0,CCCN(CCC)CCc1cccc2c1CC(=O)N2,32.34,1
4.77,482.63,1.0,36.0,5.0,3.0,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,72.36,1
1.42,231.25,2.0,17.0,4.0,4.0,Cc1cc(C(=O)NNCc2ccccc2)no1,67.16,1
1.51,401.43,2.0,28.0,4.0,6.0,CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,84.66,1
2.62,264.37,1.0,19.0,4.0,8.0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,41.57,1
6.22,405.97,0.0,29.0,2.0,9.0,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,12.47,1
6.592800000000006,527.429,6.0,35.0,0.0,6.0,CN1C(=O)C(=CC2=CC=CC=C2OCC3=C(C=C(C=C3)Cl)Cl)SC1=NC4=CC=C(C=C4)C(=O)OC,68.2,0
2.62,300.83,1.0,20.0,4.0,8.0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,41.57,1
2.41,294.36,1.0,22.0,3.0,2.0,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,53.92,1
,1382.55,,100.0,,33.0,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,509.42999999999984,1
0.92,196.64,2.0,13.0,4.0,1.0,Cl.NNc1nncc2ccccc12,63.83,1
2.95,299.76,1.0,21.0,3.0,1.0,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,50.46,1
2.55,215.77,1.0,14.0,1.0,1.0,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,26.02,1
0.5,432.5,2.0,29.0,8.0,8.0,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,154.34,1
1.67,356.44,2.0,26.0,4.0,2.0,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,66.76,1
3.92,263.28,1.0,20.0,2.0,1.0,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,41.57,1
,498.43,,29.0,,10.0,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ca+2].[Ca+2].[Ca+2],281.24,1
2.73,263.38,2.0,19.0,3.0,4.0,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,43.7,1
4.88,481.54,3.0,34.0,5.0,11.0,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],102.71,1
3.72,326.83,1.0,23.0,4.0,0.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,30.87,1
0.86,372.49,2.0,24.0,4.0,4.0,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],89.54,1
4.01,309.43,0.0,22.0,3.0,0.0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,20.31,1
,140.07,,9.0,,3.0,O=C([O-])CCC(=O)O.[Na+],77.42999999999999,1
,255.23,,18.0,,1.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)O,136.0,1
2.49,254.29,2.0,19.0,2.0,0.0,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,66.56,1
1.35,441.37,2.0,31.0,6.0,3.0,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12.[Na+],103.7,1
3.17,520.58,1.0,37.0,4.0,9.0,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,184.04,1
-2.71,304.73,2.0,20.0,6.0,3.0,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,98.82,1
