smiles,mol_weight,logp,hbd,hba,tpsa,rotatable_bonds,heavy_atoms,drug_like
COCCN(CC(=O)N(CCC1=CC(=C(C=C1)OC)OC)CC2=CC=CS2)C(=O)NC3=C(C=C(C=C3)Cl)Cl,580.5340000000002,5.823900000000006,1,6,80.34,13,38,0
CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC=CC=C3)C(C)NC(=O)C(C4=CC=CC=C4)Cl,511.47800000000007,6.6787200000000055,1,5,59.81,8,34,0
CCN1C2=C(C=C(C=C2)NC(=O)CSC3=NC=NC4=C3C(=CS4)C5=CC=C(C=C5)Cl)C6=CC=CC=C61,529.0900000000001,7.870300000000005,1,6,59.81,6,36,0
CC1=CC(=C(C=C1)[S-])[S-].C1CC=CCCC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Ir].[Au+],913.9190000000001,7.91922000000001,0,2,0.0,3,38,0
CC1=CCCC2(C(CCC2(CN(CC3=C(C=C(C=C3)OC)OC)CC(COCC4=CC=CC=C4)O)O)C5=C(C=C(CC(CC1)O)C=C5)C(=O)C6=CC(=CC=C6)C(F)(F)F)C,829.9970000000002,9.072000000000003,3,8,108.69,14,60,0
CCOC1=CC=C(C=C1)C2=NN(C=C2C=C3C(=O)N4C(C(=C(N=C4S3)C)C(=O)OCC)C5=CC=CS5)C6=CC=CC=C6,596.7340000000003,5.111200000000005,0,10,87.71000000000001,8,42,0
CC1=C(C=CC(=C1)C2C3=CCC4C(C3CC5C2(C(=O)N(C5=O)NC6=C(C=C(C=N6)C(F)(F)F)Cl)C7=CC=C(C=C7)Cl)C(=O)N(C4=O)C8=CC(=C(C(=C8)[N+](=O)[O-])N(C)C)[N+](=O)[O-])O,894.6469999999998,7.493120000000007,2,12,209.43,8,62,0
C1CN(CC2=CC=CC=C21)CCCNC(=O)C3=CC4=C(C=C3)SC5=CC=CC=C5C(=O)N4CC6=C(C=C(C=C6)F)Cl,586.1320000000003,6.968900000000006,1,4,52.650000000000006,7,41,0
C1=CC=C(C=C1)C2=NN=C(N2C3=CC=C(C=C3)Br)SCC(=O)NN=CC4=CC(=CC=C4)Cl,526.8470000000002,5.592600000000004,1,6,72.17,7,32,0
CC1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)NCC5=CC=CC=C5)CSC6=CC=C(C=C6)NC(=O)C,701.8890000000001,8.387400000000007,4,6,108.91999999999999,12,51,0
CCN(CC)CCOC1=C(C=C(C=C1I)C(=O)C2=C(OC3=CC=CC=C32)CC(=O)OC(C)C(C)C)I,717.3820000000002,6.723800000000006,0,6,68.98,12,36,0
CCOC1=C(C=CC(=C1)C=NNC(=O)COC2=C(C=C(C=C2Br)C(C)(C)CC(C)(C)C)[N+](=O)[O-])OC(=O)C3=CC=CC=C3Cl,689.0030000000002,7.871500000000008,1,8,129.36,12,44,0
C1CC2=C(C1)SC3=NC(=NC(=C23)OC4=CC=CC(=C4)C(=O)NCC5=CC=CC=C5)CSC6=CC=C(C=C6)Cl,558.1280000000003,7.848000000000005,1,6,64.11,8,38,0
CCCOC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=NN=C(S3)SCC4=CC=C(C=C4)F)C5=CC(=C(C=C5)OCCC)OCC)O,663.793,7.572100000000007,1,10,111.08000000000001,14,46,0
CN1C2=CC(=C(C=C2N=C(C1=O)CCN3C(=O)N4CC=C5C(N4C3=O)CC6C(=O)N(C(=O)C6(C5C7=CC=CC=C7O)C8=CC=C(C=C8)Cl)NC9=CC=C(C=C9)F)OC)OC,834.2610000000002,4.435100000000004,2,14,171.91999999999996,9,60,0
C1=CC=C(C(=C1)CN2C3=CC=CC=C3SC(=CC4=CC=C(C=C4)C(=O)NCC5=CC=C(C=C5)F)C2=O)F,512.5810000000002,6.574800000000006,1,3,49.410000000000004,6,37,0
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)O)CC(=O)N)CCC(=O)N,740.8619999999999,-2.647399999999993,10,12,315.22999999999996,10,50,0
CCOC1=CC=C(C=C1)[N+]2=C(NN=C2SCC(=O)NNC=C3C=C(C(=O)C(=C3)C(C)(C)C)C(C)(C)C)C4=CC=CC=C4,586.7820000000003,5.876600000000006,3,6,99.99000000000001,9,42,0
CC(=O)NC1C(C(C(OC1OC(CO)C(CO)O)CO)O)OC2C(C(C(C(O2)CO)O)O)O,487.45500000000015,-6.514999999999988,10,14,248.08999999999995,10,33,0
CCC(C1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC3=NN=C(S3)C4=CC=C(C=C4)N(C)C,513.6670000000001,5.130900000000004,2,6,87.22,10,37,0
C1=CC=C(C(=C1)N=NC2=C(C=C(C=C2)N=NC3=CC(=C(C=C3)C=CC4=C(C=C(C=C4)NN=C5C(=O)C=CC(=C5[O-])N=NC6=C(C=CC(=C6)S(=O)(=O)[O-])[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Cu+2],1193.4650000000006,-8.442000000000007,1,26,447.73999999999995,15,74,0
CC1=CC(=C(C(=C1)C)[Pb](C2=C(C=C(C=C2C)C)C)(C3=C(C=C(C=C3C)C)C)Br)C,644.6650000000002,5.824180000000006,0,0,0.0,3,29,0
COC1=CC(=C(C=C1C=NC2=CC=C(C=C2)OC3=CC=C(C=C3)N=CC4=CC(=C(C=C4OC)OC)OC)OC)OC,556.6150000000002,7.031700000000007,0,9,89.33000000000001,12,41,0
CCOC(=O)C1CCCN(C1)C(=O)CC(C2=CC(=CC(=C2)OC)OC)C3=CN=C4N3C=CC=C4OCC5=CC=CC=C5,571.6740000000003,5.254200000000006,0,8,91.60000000000001,11,42,0
CC12CCC(CC13C=CC4(C2CCC5(C4CCC5(CN(CC6=CC=CC7=CC=CC=C76)C(=O)CC8=CC(=C(C=C8)OC)OC)O)C)C(=C3)C(=O)C9=CC=C(C=C9)OC)O,796.0170000000003,8.910900000000005,2,7,105.53,11,59,0
CC12CCC3C(C1CCC2O)C(CC4C3(CCC(=O)C4)C)CCCC5=CC(=CC=C5)OCCCC(=O)N(C)C,537.7850000000004,6.455300000000007,1,4,66.84,9,39,0
CCCCC=NNC(=O)C1=CC=C(C=C1)N2CCN(CC2)C3=C(N=C(N=C3N)N)C.CCCCC=NNC(=O)C1=CC=C(C=C1)N2CCN(CC2)C3=C(N=C(N=C3N)N)C.CC(=O)O,881.1039999999996,4.454540000000005,7,17,288.82000000000005,14,64,0
CC1=CC=C(C=C1)C23CC4CC(C2)CC(C4)(C3)NC(=O)NN=CC5=CC=C(C=C5)C6=CC=C(C=C6)OC(=O)C,521.6610000000002,6.5110200000000065,2,4,79.78999999999999,6,39,0
CN1C=C(C=N1)CC2=CN(C(=NC2=O)SCC3=CC=C(C=C3)F)CC(=O)N(CCN4CCCCC4)CC5=CC=C(C=C5)C6=CC=C(C=C6)Cl,699.2960000000004,6.834100000000008,0,8,76.25999999999999,13,49,0
CCN(CC)CCN1C(C(=C(C2=CC(=C(C=C2)OCC=C)C)O)C(=O)C1=O)C3=CC(=C(C=C3)OCCC(C)C)OC,564.7230000000003,5.756820000000006,1,7,88.54,15,41,0
CC(C)SC1=NN=C2N1C3=C(C(=O)N2CC4=CC=C(C=C4)OC)C5(CCCCC5)CC6=CC=CC=C63,500.6680000000004,5.873400000000006,0,7,61.42,5,36,0
CC1=CC(=C(C=C1Br)Br)OCC(=O)NN=C(C)CC(=O)NC2=CC=C(C=C2)I,623.0830000000003,5.024320000000003,2,4,79.78999999999999,7,28,0
CC(C)(C)[Si](C)(C)OC1=C(C=CC(=C1)C=CC2=C(C(=C(C=C2)OC)OC)O[Si](C)(C)C(C)(C)C)OC,530.8540000000003,8.650800000000004,0,5,46.150000000000006,9,36,0
CCCCN(CC1=CC=CN1CC2=CC=CC(=C2)C)C(=O)CN(CCOC)C(=O)C3=CC(=C(C=C3)Cl)Cl,544.5230000000004,6.069120000000007,0,4,54.78000000000001,13,37,0
CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C=C(C1=O)OC)C)C)C)C)C)C)C)C,683.0740000000002,14.036699999999971,0,3,43.370000000000005,24,50,0
CCCCC(CC)C(=O)NC(C)C1=NN=C(N1C2=C(C=CC(=C2)Cl)Cl)SCC3=CC(=CC=C3)OC,535.5410000000002,7.268600000000007,1,6,69.04,12,35,0
CC1=CSC(=N1)N2C(C3=C(C2=O)OC4=C(C3=O)C=C(C=C4)Br)C5=CC=C(C=C5)Br,532.2130000000001,5.832720000000003,0,5,63.410000000000004,2,29,0
CC1=C(C(N2C(=O)C(=CC=CC3=CC=CC=C3)SC2=N1)C4=CC(=C(C=C4)OCCC(C)C)OC)C(=O)OC(C)C,560.7160000000003,5.285400000000005,0,8,79.12000000000002,10,40,0
CC(=O)C1=CC(=CC=C1)N(C(C2=CC=C(C=C2)OC)C(=O)NC3CCCCC3)C(=O)CC4=CC=CS4,504.6520000000003,5.725200000000006,1,5,75.71000000000001,9,36,0
CC1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)C(Cl)(Cl)Cl)CSC5=NC6=CC=CC=C6S5,714.136,9.025700000000002,2,7,80.67999999999999,9,46,0
CC1=CC(=CC(=C1)C(=O)N2CCC(CC2CC3=CC=CC=C3)N4CCN(CC4)C5CCN(C(C5)CC6=CC=CC=C6)C(=O)C7=CC(=CC(=C7)C(F)(F)F)C(F)(F)F)C,804.9200000000005,9.090640000000002,0,4,47.10000000000001,8,58,0
CCOC1=C(C=C(C=C1)C2C(=C(C(=O)N2C3=NC4=C(S3)C=C(C=C4)Cl)O)C(=O)C5=C(N=C(S5)C)C)OC,556.0650000000002,6.213240000000005,1,9,101.85,7,37,0
C1=CC=C(C=C1)COC2=CC(=CC(=C2OCC3=CC=CC=C3)OCC4=CC=CC=C4)C(=O)NN=CC5=CC(=CC=C5)[N+](=O)[O-],587.6320000000002,7.095700000000009,1,7,112.29000000000002,13,44,0
CC1=CC=CC=C1N2C3=C(C(C(=C2N)C#N)C4=CC(=CC(=C4C)CSCC5=CC=CC=C5)C)C(=O)CCC3,519.7140000000003,7.350040000000007,1,5,70.12,6,38,0
C1=CC=C(C=C1)COC2=CC=C(C=C2)C3=NN(C=C3C=NNC(=O)COC4=C(C=C(C=C4)Cl)Cl)C5=CC=CC=C5,571.4640000000003,6.954200000000005,1,6,77.74,10,40,0
CC(C)C1=CC2=C(C=C1)OC(=C3C=C(C=CC3=O)NC(=S)NC(=O)C4=C(C5=C(S4)C=C(C=C5)Cl)Cl)N2,556.4960000000001,6.674700000000004,3,6,79.46000000000001,3,36,0
C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)C(=O)NN=CC3=C(C=CC4=CC=CC=C43)OCC5=CC(=CC=C5)Br,594.4650000000003,7.062400000000005,2,5,89.02,8,40,0
C1CN(CCN1CC=CC2=CC=CC=C2)C(=O)C3=CC=C(C=C3)CSC4=NC(=CC(=N4)Cl)N5CCN(CC5)C6=CC(=CC=C6)Cl,659.687,6.873500000000007,0,7,55.81,9,45,0
CC(C)CC(C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)N,1179.253,-6.148200000000003,18,17,564.8399999999998,39,83,0
CCOC1=C(C2=C(C=C(C=C2)S(=O)(=O)[O-])C(=C1)N=NC3=C(C=C(C=C3)NC(=O)C4=CC=CC=C4)S(=O)(=O)[O-])NN=C5C(=CC6=C(C5=O)C(=CC(=C6)S(=O)(=O)[O-])NC(=O)C7=CC=CC=C7)S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],1092.94,-6.5627000000000075,3,20,362.4099999999999,14,72,0
CC(=O)NC1=CC=C(C=C1)SCC2CC(OC(O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CN)C5=CC=C(C=C5)CO,554.7120000000003,6.600700000000008,3,6,93.81,9,40,0
COC1=CC=C(C=C1)N=C2N(C(=O)C(=CC3=CC=CN3C4=CC=C(C=C4)C(=O)O)S2)CCC5=CNC6=CC=CC=C65,562.6510000000003,6.5121000000000056,2,6,99.91999999999999,8,41,0
CC1=CC(=C(C=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)C=CC4=CC=C(O4)C5=C(C(=CC=C5)Cl)Cl)C,503.38500000000016,8.330340000000003,1,4,68.27000000000001,5,35,0
CCCN(CC1(CCC2C1(CCC=C(CCC(CC3=CC(=C2C=C3)C(=O)C4=CC=C(S4)C)O)C)C)O)C(=O)OC5=CC6=CC=CC=C6C=C5,679.9230000000002,9.390219999999998,2,6,87.07000000000001,7,49,0
COC1=CC=CC(=C1C2C3=CCC4C(C3CC5(C2(C(=O)N(C5=O)C6=C(C(=C(C(=C6F)F)F)F)F)Cl)Cl)C(=O)N(C4=O)C7=CC=C(C=C7)C(=O)C8=CC=CC=C8)O,811.543,7.095300000000006,1,7,121.29,6,56,0
CC1=CC(=NNC2=CC=C(C=C2)NC(=O)NC3=C(C=C(C=C3)N=NC4=CC(=CC=C4)S(=O)(=O)O)OC)C=C(C1=O)C(=O)O,604.6010000000002,5.309200000000004,5,10,208.20999999999995,9,43,0
CC1C(C(C(C(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4CCC5(C(C4)CCC6(C5CC(C7(C6(CCC7(C(C)O)O)O)C)OC(=O)C=CC8=CC=CC=C8)O)C)C)C)O)OC)O,963.1680000000003,3.542900000000008,6,17,230.74999999999997,13,68,0
CCOC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC3=NC4=CC=CC=C4S3)CNC(=O)C5=CC(=C(C=C5)C)[N+](=O)[O-],603.6860000000001,5.153120000000004,2,11,154.17000000000002,11,42,0
CC(C)(C)C1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NNC(=C)C4=CC=C(C=C4)Br,562.5370000000003,6.378100000000003,2,6,71.84,8,36,0
CC1=C(C=CC(=C1)OCC(C)C)C(=O)C2C(N(C(=O)C2=O)CC3=C[NH+]=CC=C3)C4=CC=C(C=C4)C(C)(C)C,513.6580000000002,5.293120000000005,0,4,77.82,8,38,0
CC(=O)N1C(OC2=C(C3=CC=CC=C31)N=NC(=N2)SCC4=CC=CC=C4Cl)C5=CC(=CC=C5)OC6CCCC6,559.0909999999999,7.249800000000006,0,7,77.44000000000001,6,39,0
CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(C(C(CC2=CC=CC=C2)NC(=O)C(C(C)C)NC(=O)CC3=CN=CC=C3)O)O)NC(=O)CC4=CN=CC=C4,736.9140000000002,2.720200000000003,6,8,182.64,19,54,0
CC1=C(C(=CC=C1)NC(=O)C2C(N3C(=NC2=C)N=C(N3)SCC4=CC=CC=C4Cl)C5=CC=C(C=C5)OC(C)C)C,574.1500000000001,7.032940000000006,2,7,78.32000000000001,7,40,0
COC1=C(C(=CC(=C1)C=NC2=CC=C(C=C2)NC(=O)C3=CC=CC=C3Cl)Br)OCC4=CC=C(C=C4)F,567.8420000000002,7.832100000000005,1,4,59.92,8,36,0
CCCC[Sn]CCCC.C1=CC(=CNC2=CC=C(C=C2)F)C(=O)C=C1.C1=CC(=CNC2=CC=C(C=C2)F)C(=O)C=C1,663.3970000000002,8.760600000000004,2,4,58.2,10,41,0
CCCCCOC1=CC=C(C=C1)C2C3C(=O)CC(C=C3NC4=CC=CC=C4N2C(=O)C(C)C)C5=CC=C(C=C5)F,540.6790000000003,7.807200000000008,1,4,58.64,8,40,0
CCNC(=O)NCC1=CC=CC=C1C2=CC=C(C=C2)C3OC(CC(O3)C4=CC=C(C=C4)CO)CN5CCN(CC5)C6=CC=C(C=C6)[N+](=O)[O-],665.7910000000002,5.9408000000000065,3,8,129.44,11,49,0
C=CCCC(C(=O)OCC(CCCCNC(=O)OCC1=CC=CC=C1)NC(=O)C(CC=C)CC(=O)NC(CC2=CC=CC=C2)CO)NC(=O)OCC3C4=CC=CC=C4C5=CC=CC=C35,873.0600000000001,7.286800000000008,5,9,181.38999999999996,26,64,0
CCN(C1=CC=CC2=CC=CC=C21)C(=O)COC(=O)C=CC(=O)OCC(=O)N(CC)C3=CC=CC4=CC=CC=C43,538.6000000000003,5.041600000000004,0,6,93.21999999999998,10,40,0
CCCCNC(=O)C(C)NC(=O)C1=C(C2=C(C=C1C)C(C(C3=CC4=C(C(=C32)O)C(=O)C5=C(C4=O)C(=CC(=C5)OC)O)O)OC6C(C(C(C(O6)C)NC)OC7C(C(C(CO7)O)O)O)O)O,895.9120000000007,0.220020000000002,11,18,312.35999999999996,12,64,0
CC(C1=CC=CC=C1)NC(=O)N2C3=C(C=C(C=C3)C#CCN4C5=CC=CC=C5N=N4)C6(C2=O)C(C7C(=O)OC(C(N7C6C8=CC=C(C=C8)OCCO)C9=CC=CC=C9)C1=CC=CC=C1)C(=O)NC1=CC=C(C=C1)N1CCOCC1,1053.1889999999999,8.465700000000007,3,13,180.69,12,79,0
CN(C1CC(=NOCC2=CC=CC=C2)C3=CC(C(C4C3C1(OC5=C4C=C(C=C5)OC6=CC7=CC=CC=C7C=C6)OCC=C)CCCCO)CCCCO)C(=O)OC,774.9549999999998,9.1641,2,9,119.28000000000002,17,57,0
C1=CC=C(C(=C1)C(=O)NN=CC2=CC(=CC=C2)OC(=O)C3=CC=C(C=C3)Cl)OCC4=CC=C(C=C4)Cl,519.3840000000001,6.555500000000004,1,5,76.99,8,36,0
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O])OCC[N+](C)(C)C)O,523.6920000000003,6.430000000000008,1,6,101.96000000000001,25,35,0
COC1=CC=C(C=C1)C2CC(=NN2C(=O)CSC3=NN=C(N3C4=CC=C(C=C4)F)CNC(=O)COC5=CC=CC=C5)C6=CC=C(C=C6)OC,680.7620000000003,5.588800000000005,1,10,120.17000000000002,13,49,0
CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)O)C)OC2C(C(CC(O2)C)N(C)C)O)(C)O)C)CCCNC(=O)NS(=O)(=O)C3=CC=CC=C3Cl)C)O)(C)O,851.5010000000001,2.077300000000005,7,14,227.65999999999997,10,57,0
CCCCC(C(=O)N)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)N,846.0439999999995,-1.2188999999999997,11,10,345.4099999999999,28,60,0
CN1C(=O)C(=CC2=CC=CC=C2OCC3=C(C=C(C=C3)Cl)Cl)SC1=NC4=CC=C(C=C4)C(=O)OC,527.429,6.592800000000006,0,6,68.2,6,35,0
COC1=CC=C(C=C1)C=C2CCCC3=C2N=C4N(C3C5=CC=C(C=C5)OC)C(=O)C(=CC6=CC=C(C=C6)Cl)S4,555.0990000000002,6.153400000000006,0,6,52.82,5,39,0
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4C5=CC=CC=C5CCC6=CC=CC=C64,535.0430000000003,7.306220000000007,0,4,51.54,4,39,0
CCOC(=O)N(CC1=CC2=C(C=C1)OCO2)C3CC(=NOCC4=CC=CC=C4)C5=CC(C(C6C5C3(OC7=C6C=C(C=C7)OCCN8CC8)OCC=C)CCCCO)CCCCO,852.0379999999994,7.602200000000011,2,12,140.75000000000003,22,62,0
CC1C=CC=C(C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)C5=C(C2=O)C(=C(C6=C5C(=O)C(O6)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)C,847.0190000000005,4.615720000000005,5,14,205.54999999999995,4,61,0
CC1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCNC(=O)C)CSC4=CC=CC=N4,577.7470000000004,5.792600000000005,3,7,109.77999999999999,13,41,0
C1=CC(=CC(=C1)Br)C2C3=C(C(=O)N2C4=NC=CS4)OC5=C(C3=O)C=C(C=C5)Br,518.1860000000001,5.524300000000002,0,5,63.410000000000004,2,28,0
CCOC(=O)C1=C(SC2=C1CCC(C2)C)NC(=O)C(=O)NN=CC3=CC(=C(C=C3)OC(=O)C4=CC=C(C=C4)Cl)OC,598.0770000000002,5.019600000000004,2,9,132.39,8,41,0
CCCOC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)Br)C=NNC(=O)C(=O)NC3=CC=CC=C3C(=O)NC4CCCCC4,649.5419999999997,5.608400000000005,3,7,135.19,10,43,0
CCOC1=CC(=CC(=C1OCC2=CC=C(C=C2)Cl)CC=C)C=C3C(=O)NC(=S)N(C3=O)C4=CC=CC(=C4)C(=O)O,577.0580000000003,5.575700000000005,2,6,105.17,10,40,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)C(=O)C4=CC(=CC=C4)NC5C6=CC=CC=C6C(=O)N5CC7=CC=C(C=C7)F,575.6440000000003,5.712700000000005,2,5,90.43999999999998,6,43,0
CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)CC(S2)C(=O)NC3=CC(=CC=C3)Br)CC4=CC(=C(C=C4)OC)OC,626.5290000000001,5.803500000000006,1,8,106.53,9,40,0
COC1=C(C(=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=CC4=CC=CC=C43)I)OCC5=CC=CC=C5Cl,595.82,7.029900000000004,0,5,57.120000000000005,6,35,0
CC1=CC(=NC(=C1C#N)SCC2=C(C=CC(=C2)C=C3C(=O)N4C(C(=C(N=C4S3)C)C(=O)OC)C5=CC=C(C=C5)N(C)C)OC)C(F)(F)F,693.7730000000003,5.369000000000005,0,11,109.80999999999999,8,48,0
CC1=CCCC2(C(CCC2(CN(CC3=C(C=C(C=C3)OC)OC)C(=O)NC4=CC=C(C=C4)OC)O)C5=C(C=C(CC(CC1)O)C=C5)C(=O)C6=CC=C(C=C6)C7=CC=CC=C7)C,823.043,10.383199999999992,3,7,117.56,11,61,0
CCCCN(CC(=O)N(CCC1=CNC2=CC=CC=C21)CC3=CC=C(C=C3)N(C)C)C(=O)C4=C(C=C(C=C4)[N+](=O)[O-])Cl,590.1240000000004,6.309300000000007,1,5,102.79,13,42,0
C1CCC(CC1)N2C(=O)C3CC=C4C(C3C2=O)CC5(C(=O)N(C(=O)C5(C4C6=C(C=CC(=C6)Br)O)Cl)C7=CC=C(C=C7)F)Cl,690.3930000000003,6.189900000000006,1,5,94.99000000000001,3,43,0
CC1=C(SC(=C1C(=O)OC)NC(=O)C(C(C(C(C(=O)NC2=C(C(=C(S2)C)C)C(=O)OC)(F)F)(F)F)(F)F)(F)F)C,624.5280000000005,5.734880000000003,2,8,110.8,9,40,0
CC1=CC(=C(C=C1)C)NC(=O)C(C2=CC=CC=C2)OC(=O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CS4,520.6320000000002,5.7025400000000035,2,6,101.57,8,36,0
CC1=CC(=O)C2=C(C1=O)CC3C4C(CC=C3C2C5=C(C=C(C=C5)OCC6=CC=CC=C6)O)C(=O)N(C4=O)C7=CC=C(C=C7)Cl,606.0740000000003,6.258700000000007,1,6,100.98000000000002,5,44,0
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C3=NC4=CC=CC=C4N=C3N2C5=CC(=CC=C5)OC)C(=O)NCC6=CC=CC=C6,577.6660000000003,5.621520000000005,2,7,115.21000000000001,8,42,0
C1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCC(=O)NC5=CC=CC=C5N)CSCCO,683.8710000000001,6.5143000000000075,5,8,143.14,16,49,0
CCN(CC)P(=O)(C1=C(N(N=C1C)CCOC(=O)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=C(C=C3)Cl)NC4=C(C=C(C=C4)[N+](=O)[O-])Br,752.3900000000001,7.5506200000000065,2,8,148.70000000000002,13,46,0
CC1C(C(CC(O1)OC2COC(=O)C(CC3=NC(=C(C=C3)OC4C=C5C#CC2=CC#CC6C5(C4OC7CC(C(C(O7)C)O)(C)O)O6)Cl)NC(=O)C8=C(C=C9C=C(C(=C(C9=C8)OC)OC)OC(C)C)O)O)N(C)C,1030.5210000000002,3.5111000000000034,5,18,238.81999999999996,11,73,0
CCON=C1CC(C2(C3C1=CC(C(C3C4=C(O2)C=CC(=C4)OC5=CC=C(C=C5)SC)CCCCO)CCCCO)OCC=C)N(CC6=CC7=C(C=C6)OCO7)C(=O)OCCCl,877.4969999999997,9.460600000000003,2,12,137.74,21,61,0
CC1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CN)CN(C)C(C)C5=CC6=CC=CC=C6C=C5,586.7760000000003,7.9422000000000095,2,5,67.94999999999999,9,44,0
CCCCOC1=C(C=C(C=C1Br)C2C(C(=C)N=C3N2NC(=N3)SCC4=CC=CC=C4Cl)C(=O)C)OC,591.9590000000002,6.5292000000000066,1,8,75.52,9,36,0
CCSCCOC(=O)C1C(C2=C(CC(CC2=O)C3=CC=C(C=C3)Cl)N=C1C)C4=CC=C(C=C4)F,500.0350000000002,6.3505000000000065,0,5,55.730000000000004,7,34,0
CC1(CC2=C(C(=O)C1)C3=C(C=CC4=CC=CC=C43)NC2C5=CC(=C(O5)Br)Br)C,501.21800000000013,7.267300000000004,1,3,42.24,1,28,0
CCOC1=C(C=C(C=C1)C(=O)NC(=S)NC2=CC=CC(=C2C)C3=NC4=C(O3)C=CC=N4)Br,511.4010000000002,5.486220000000004,2,6,89.28,5,32,0
C1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CC=C4)CSC5=CC=CC=C5C(=O)O,591.7070000000002,6.015600000000005,3,7,122.15999999999998,10,41,0
C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=CC=C(C=C4)C5OC(CC(O5)C6=CC=C(C=C6)CO)CSCCO,552.7370000000002,5.540100000000007,4,6,100.05000000000001,9,39,0
COC1=C(C(=CC(=C1)C2C3=CCC4C(C3CC5(C2(C(=O)N(C5=O)C6=C(C(=C(C(=C6F)F)F)F)F)Cl)Cl)C(=O)N(C4=O)C7=CC(=CC=C7)[N+](=O)[O-])Cl)O,786.877,6.425900000000004,1,8,147.36,5,52,0
CC1=C(SC2=C1C=C(C=C2)Cl)C3=NN(C(=C3)N4C(=O)C5CC6C7C(CC=C6C(C5(C4=O)C)C8=CC=CC=C8OCCO)C(=O)N(C7=O)C9=CC=C(C=C9)NC1=CC=CC=C1)C,852.4130000000001,8.813620000000004,2,10,134.07000000000002,9,61,0
CC(C)C1C(=O)NC(C(=O)NC(CCNC2=C(C=C(C=C2I)[N+](=O)[O-])C(=O)N1)C(=O)N)CO,576.3480000000001,-0.7833999999999968,6,8,205.79,4,33,0
CCC1=C(N=C(S1)NC(=O)C2=CC3=C(C=CC(=C3)OC)OC2=NC4=CC=C(C=C4)C)C5=CC6=CC=CC=C6C=C5,545.6640000000002,8.073620000000005,1,6,76.72,6,40,0
CC1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC4=CSC(=N4)NC5=CC=C(C=C5)C)CCC(C)C,524.7810000000003,7.429720000000007,1,8,59.81,8,35,0
